,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
15602,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,A micrograph acquired through brightfield microscopy.,1,"{'pred': [5], 'probs': [[0.01303688995540142, 0.2589133381843567, 0.0011952642817050219, 0.0014692890690639615, 0.1941365897655487, 0.5312485694885254]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15603,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.012055831030011177, 0.5823390483856201, 0.004835948813706636, 0.0006679380312561989, 0.35265448689460754, 0.04744667932391167]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
15604,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,"A micrograph, typically studied in pathology.",0,"{'pred': [1], 'probs': [[0.0009276681230403483, 0.994549572467804, 0.0036505283787846565, 0.0001399311877321452, 7.462507255695527e-06, 0.00072492565959692]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15605,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,A microscopy image frequently studied in pathology.,0,"{'pred': [1], 'probs': [[0.004505181219428778, 0.848950982093811, 0.14427782595157623, 0.0003807071771007031, 0.00021169829415157437, 0.0016735707176849246]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15606,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with PAS.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,A micrograph stained with Giemsa.,1,"{'pred': [1], 'probs': [[3.932284471375169e-07, 0.9996315240859985, 4.486908437684178e-06, 2.3358332327916287e-05, 9.50115736486623e-06, 0.0003307299630250782]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15607,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with PAS.', 'none of the above']",e33fab9f-9247-450a-addd-261a7e1c6a6e,A microscopy image stained with Giemsa.,1,"{'pred': [1], 'probs': [[8.482797397846298e-07, 0.9998641014099121, 8.346177310158964e-06, 3.27137386193499e-05, 1.5139777133299503e-05, 7.89518016972579e-05]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15608,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.05020693689584732, 0.04122433811426163, 0.013152110390365124, 0.8954166769981384]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15609,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.07836984097957611, 0.7307398319244385, 0.15908904373645782, 0.031801365315914154]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15610,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A micrograph acquired through brightfield microscopy.,3,"{'pred': [5], 'probs': [[0.0604047067463398, 9.596659219823778e-05, 0.020146552473306656, 0.03505237400531769, 0.002057507401332259, 0.8822429180145264]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15611,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [0], 'probs': [[0.5585278868675232, 0.007430058903992176, 0.11508169025182724, 0.22198745608329773, 0.002993969479575753, 0.09397890418767929]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15612,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,"A micrograph, typically studied in pathology.",2,"{'pred': [4], 'probs': [[0.2788684368133545, 0.0004273629456292838, 8.790667925495654e-05, 1.5359533790615387e-05, 0.7195853590965271, 0.0010155199561268091]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15613,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A microscopy image frequently studied in pathology.,2,"{'pred': [4], 'probs': [[0.2952772378921509, 0.05436500534415245, 0.0024122977629303932, 0.0009193113655783236, 0.646423876285553, 0.0006023450987413526]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15614,stain_0,A micrograph stained with {class}.,"['A micrograph without any staining.', 'A micrograph stained with Giemsa.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with IHC(HDab).', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A micrograph stained with Giemsa.,1,"{'pred': [1], 'probs': [[4.536349251793581e-07, 0.9947563409805298, 5.254820644040592e-05, 0.0005827963468618691, 1.774972986368084e-07, 0.004607760347425938]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15615,stain_1,A microscopy image stained with {class}.,"['A microscopy image without any staining.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",2eab771c-9951-4856-8b26-38cb8d52ec1a,A microscopy image stained with Giemsa.,1,"{'pred': [1], 'probs': [[4.291843652026728e-06, 0.9962220191955566, 0.0003043317992705852, 0.0031021893955767155, 7.523729550484859e-07, 0.0003663583775050938]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15616,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.018001001328229904, 0.04668436199426651, 0.14284174144268036, 0.7924728393554688]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15617,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.04425903409719467, 0.7301456928253174, 0.21246708929538727, 0.01312814000993967]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15618,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A micrograph acquired through brightfield microscopy.,4,"{'pred': [5], 'probs': [[0.0002859700471162796, 0.13855546712875366, 0.007981235161423683, 0.014896894805133343, 0.04886750131845474, 0.7894129157066345]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15619,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [1], 'probs': [[0.0013567324494943023, 0.750135064125061, 0.01663718745112419, 0.0074471416883170605, 0.18552204966545105, 0.03890177980065346]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15620,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,"A micrograph, typically studied in pathology.",1,"{'pred': [4], 'probs': [[2.6047793653560802e-05, 0.00030100136063992977, 0.0001678664266364649, 7.814529089955613e-05, 0.998836100101471, 0.0005908436723984778]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15621,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A microscopy image frequently studied in pathology.,1,"{'pred': [4], 'probs': [[0.0004902632208541036, 0.007793624419718981, 0.0033425218425691128, 0.036251965910196304, 0.9495651721954346, 0.0025565072428435087]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15622,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Gram.', 'A micrograph stained with Giemsa.', 'A micrograph stained with H&E.', 'A micrograph stained with synthetic.', 'A micrograph stained with Alcian Blue.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A micrograph stained with Giemsa.,1,"{'pred': [1], 'probs': [[9.82717756414786e-05, 0.9968844056129456, 0.00021978869335725904, 5.08834418724291e-05, 5.627985046885442e-06, 0.0027409405447542667]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15623,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Gram.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with H&E.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",3add8bf4-f72e-4461-9616-12331816a208,A microscopy image stained with Giemsa.,1,"{'pred': [1], 'probs': [[4.657695535570383e-05, 0.9958037734031677, 0.0036751320585608482, 1.097131462302059e-05, 4.2899620893877e-05, 0.00042066839523613453]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15624,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A micrograph acquired through light microscopy.,2,"{'pred': [3], 'probs': [[0.009635108523070812, 0.03831377625465393, 0.011449419893324375, 0.9406017661094666]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15625,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.26395922899246216, 0.18835410475730896, 0.4601919949054718, 0.0874946117401123]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15626,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A micrograph acquired through brightfield microscopy.,2,"{'pred': [5], 'probs': [[0.0022098275367170572, 0.03767615556716919, 0.010540568269789219, 0.03544069454073906, 0.001241252408362925, 0.9128915667533875]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15627,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [3], 'probs': [[0.012226076796650887, 0.24802826344966888, 0.15792842209339142, 0.363294780254364, 0.0026569657493382692, 0.21586544811725616]], 'pred_prompt': ['A microscopy image obtained through differential interference contrast microscopy.']}",none,none,none,none,none,none
15628,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,"A micrograph, typically studied in pathology.",4,"{'pred': [1], 'probs': [[0.17683149874210358, 0.8217788338661194, 0.00016447466623503715, 1.204244836117141e-05, 6.904368638060987e-05, 0.0011441308306530118]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
15629,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A microscopy image frequently studied in pathology.,4,"{'pred': [1], 'probs': [[0.12042493373155594, 0.8390039205551147, 0.03598666563630104, 0.0004076551995240152, 0.0015778992092236876, 0.002598966471850872]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15630,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Masson Trichrome.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Giemsa.', 'A micrograph stained with Ziehl-Neelsen.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A micrograph stained with Giemsa.,3,"{'pred': [3], 'probs': [[1.4950236959521135e-07, 0.0011782494839280844, 6.325221306724416e-07, 0.9868721961975098, 2.4764406134636374e-06, 0.011946289800107479]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15631,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with Ziehl-Neelsen.', 'none of the above']",9c05fcf1-ba7d-48ed-9dbe-a9bf1532cac4,A microscopy image stained with Giemsa.,3,"{'pred': [3], 'probs': [[3.410135036574502e-07, 0.0006920027662999928, 3.943254796467954e-06, 0.9976418018341064, 4.464263838599436e-06, 0.0016574435867369175]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15632,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.12886996567249298, 0.24277548491954803, 0.11490738391876221, 0.5134471654891968]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15633,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.4841010272502899, 0.4574598968029022, 0.04704548791050911, 0.011393588967621326]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15634,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A micrograph acquired through brightfield microscopy.,3,"{'pred': [4], 'probs': [[0.0015129083767533302, 0.0008880470995791256, 0.10104695707559586, 0.09210807085037231, 0.4421022832393646, 0.3623417019844055]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
15635,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [4], 'probs': [[0.0006634019664488733, 0.0025575803592801094, 0.040213849395513535, 0.16264647245407104, 0.7662975788116455, 0.027621209621429443]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15636,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,"A micrograph, typically studied in pathology.",3,"{'pred': [2], 'probs': [[0.4852902293205261, 4.055477984366007e-05, 0.5143824219703674, 0.0001498558558523655, 1.4326849395729369e-06, 0.00013550462608691305]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
15637,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A microscopy image frequently studied in pathology.,3,"{'pred': [0], 'probs': [[0.8411849737167358, 0.00036514742532745004, 0.15525996685028076, 0.0017606872133910656, 0.0001710145443212241, 0.0012581862974911928]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15638,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with synthetic.', 'A micrograph stained with Alcian Blue.', 'A micrograph without any staining.', 'A micrograph stained with IHC(HDab).', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9993854761123657, 6.936069894436514e-06, 1.3071175999357365e-06, 2.949625468318118e-07, 3.409859061775933e-07, 0.0006056358106434345]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
15639,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image without any staining.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",0d6d1b51-0d5e-4558-8f72-a4774a03e1c9,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9998019337654114, 2.586592245279462e-06, 1.3235947335488163e-05, 2.648158670126577e-06, 2.252875219710404e-06, 0.00017735088476911187]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
15640,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A micrograph acquired through light microscopy.,2,"{'pred': [3], 'probs': [[0.07645415514707565, 0.22537662088871002, 0.14297747611999512, 0.5551917552947998]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15641,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.04457440599799156, 0.29909762740135193, 0.6180689930915833, 0.03825901821255684]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15642,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A micrograph acquired through brightfield microscopy.,2,"{'pred': [5], 'probs': [[0.0075126029551029205, 0.03305662423372269, 0.06965433806180954, 0.00013220219989307225, 0.39946916699409485, 0.49017512798309326]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15643,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [4], 'probs': [[0.014071241952478886, 0.012655430473387241, 0.175901859998703, 0.00015447648183908314, 0.6962363123893738, 0.1009807363152504]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
15644,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,"A micrograph, typically studied in pathology.",2,"{'pred': [4], 'probs': [[2.719090730352036e-07, 0.0002267032250529155, 0.00010423173807794228, 0.1781756728887558, 0.8202179670333862, 0.0012751176254823804]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
15645,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A microscopy image frequently studied in pathology.,2,"{'pred': [3], 'probs': [[8.480218093609437e-05, 0.0010031310375779867, 0.004057898186147213, 0.7099069952964783, 0.26257869601249695, 0.02236855961382389]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
15646,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(HDab).', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with PAS.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Giemsa.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A micrograph stained with Giemsa.,4,"{'pred': [3], 'probs': [[2.7506363853291305e-10, 1.17194794313491e-07, 2.239775476198247e-08, 0.997687578201294, 0.0023070788010954857, 5.28242890140973e-06]], 'pred_prompt': ['A micrograph stained with Wright-Giemsa.']}",none,none,none,none,none,none
15647,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with PAS.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Giemsa.', 'none of the above']",08a8ad24-63ed-4ee9-bf52-d32d8aab8f20,A microscopy image stained with Giemsa.,4,"{'pred': [3], 'probs': [[2.186260950054475e-09, 1.7908475058447948e-07, 6.805631613815422e-08, 0.9975704550743103, 0.002425819169729948, 3.4765103009704035e-06]], 'pred_prompt': ['A microscopy image stained with Wright-Giemsa.']}",none,none,none,none,none,none
15648,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.026538869366049767, 0.19517068564891815, 0.12032949924468994, 0.6579608917236328]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
15649,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.010478329844772816, 0.4807372987270355, 0.4593259394168854, 0.049458399415016174]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
15650,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'none of the above']",571034b5-a403-4d7b-8b5e-899b565eafb0,A micrograph acquired through brightfield microscopy.,2,"{'pred': [3], 'probs': [[0.001151577103883028, 0.00648460304364562, 0.1035950630903244, 0.5483163595199585, 0.07899908721446991, 0.2614532709121704]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
