,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
7048,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.5275300145149231, 0.11354799568653107, 0.35838204622268677, 0.0005399547517299652]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7049,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5456600785255432, 0.2393576055765152, 0.21437714993953705, 0.0006051763193681836]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7050,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.022426947951316833, 0.0845356434583664, 0.024036705493927002, 7.058957999106497e-05, 0.8666345477104187, 0.002295584185048938]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7051,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.12078441679477692, 0.1526264101266861, 0.05085375905036926, 0.0007256902754306793, 0.6727132201194763, 0.0022964635863900185]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
7052,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,"A micrograph, typically studied in pathology.",4,"{'pred': [0], 'probs': [[0.44887393712997437, 0.02218647114932537, 0.0010274280793964863, 0.3768731951713562, 0.15094096958637238, 9.805859735934064e-05]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
7053,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A microscopy image frequently studied in pathology.,4,"{'pred': [3], 'probs': [[0.17353764176368713, 0.02919585630297661, 0.02405046671628952, 0.7408888339996338, 0.03150298818945885, 0.000824188522528857]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
7054,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph without any staining.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with synthetic.', 'A micrograph stained with IHC(HDab).', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A micrograph stained with IHC(Red).,2,"{'pred': [2], 'probs': [[2.0940253307344392e-05, 2.66673814621754e-05, 0.9983713030815125, 0.0005077347159385681, 0.0010734606767073274, 2.8481157432480586e-09]], 'pred_prompt': ['A micrograph stained with IHC(Red).']}",none,none,none,none,none,none
7055,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image without any staining.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with synthetic.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",4b1f7099-559c-43ea-9764-fb5a203e288a,A microscopy image stained with IHC(Red).,2,"{'pred': [2], 'probs': [[3.757081140065566e-05, 5.361328476283234e-06, 0.9869616031646729, 0.0124171432107687, 0.0005783543456345797, 1.3764760886658678e-08]], 'pred_prompt': ['A microscopy image stained with IHC(Red).']}",none,none,none,none,none,none
7056,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9852880835533142, 0.013018696568906307, 0.0016877991147339344, 5.316134775057435e-06]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7057,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9946586489677429, 0.0008825411787256598, 0.004458636976778507, 1.1139992039943536e-07]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7058,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through mixed.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.04288772493600845, 3.0493393410324643e-07, 1.1630095286818687e-05, 0.000947632419411093, 0.9561471939086914, 5.5071386668714695e-06]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7059,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.10338590294122696, 8.397365149903635e-07, 7.695030944887549e-05, 0.000577288621570915, 0.8959587216377258, 3.696541455155966e-07]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
7060,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,"A micrograph, typically studied in pathology.",1,"{'pred': [3], 'probs': [[0.0004988054861314595, 0.03683096915483475, 0.0001734759716782719, 0.962226390838623, 0.0002700035984162241, 3.443280434112239e-07]], 'pred_prompt': ['A micrograph, typically studied in biology.']}",none,none,none,none,none,none
7061,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.10884728282690048, 0.035232752561569214, 0.002800161484628916, 0.8522546887397766, 0.0008608631324023008, 4.218839421810117e-06]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
7062,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(HDab).', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with PAS.', 'A micrograph stained with synthetic.', 'A micrograph stained with Wright-Giemsa.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A micrograph stained with IHC(HDab).,0,"{'pred': [0], 'probs': [[0.9991427659988403, 0.00040767446625977755, 0.00034769895137287676, 8.45479080453515e-05, 1.7264583220821805e-05, 1.8607858365271568e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
7063,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with PAS.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Wright-Giemsa.', 'none of the above']",24503192-d598-498a-a45f-29a3142e53c6,A microscopy image stained with IHC(HDab).,0,"{'pred': [0], 'probs': [[0.9973338842391968, 0.0006712446920573711, 7.581933459732682e-05, 0.0019186281133443117, 4.027229465464188e-07, 8.98691399076057e-10]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
7064,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.11435020714998245, 0.45561715960502625, 0.4298592507839203, 0.00017331835988443345]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7065,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.10724925249814987, 0.4475722312927246, 0.4450906217098236, 8.78989594639279e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7066,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.41493794322013855, 1.701479595794808e-05, 0.05656110867857933, 0.07609663158655167, 0.4521409571170807, 0.000246395415160805]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7067,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [0], 'probs': [[0.40130969882011414, 0.00022363026801031083, 0.19788631796836853, 0.03011493757367134, 0.37028390169143677, 0.00018142025510314852]], 'pred_prompt': ['A microscopy image obtained through mixed.']}",none,none,none,none,none,none
7068,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,"A micrograph, typically studied in pathology.",0,"{'pred': [1], 'probs': [[0.19262589514255524, 0.7033662796020508, 0.08866315335035324, 0.004242150578647852, 0.011078586801886559, 2.3989714463823475e-05]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
7069,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A microscopy image frequently studied in pathology.,0,"{'pred': [4], 'probs': [[0.012607692740857601, 0.29063478112220764, 0.19427402317523956, 0.02517407014966011, 0.47723931074142456, 7.011578418314457e-05]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
7070,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(Red).', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with synthetic.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A micrograph stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[0.090844064950943, 0.00041932397289201617, 6.018875865265727e-05, 0.81364905834198, 0.09502741694450378, 2.1164428432030036e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
7071,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(Red).', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with synthetic.', 'none of the above']",aec68aec-7f3f-456e-9ad2-04043deb0cd3,A microscopy image stained with IHC(HDab).,3,"{'pred': [4], 'probs': [[0.0278933048248291, 0.0004656380624510348, 6.77572752465494e-05, 0.10408291220664978, 0.8674904108047485, 3.0867564504433176e-08]], 'pred_prompt': ['A microscopy image stained with synthetic.']}",none,none,none,none,none,none
7072,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.03087427467107773, 0.08287637680768967, 0.8857775926589966, 0.00047170990728773177]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7073,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.04740126058459282, 0.018407993018627167, 0.934110164642334, 8.068674651440233e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7074,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.0046609570272266865, 0.005194320809096098, 0.0011307259555906057, 0.9888074398040771, 7.514747721870663e-07, 0.00020585727179422975]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7075,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.022958582267165184, 0.016508840024471283, 0.0002564188907854259, 0.9601781368255615, 2.3337333914241754e-05, 7.470789569197223e-05]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
7076,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,"A micrograph, typically studied in pathology.",2,"{'pred': [0], 'probs': [[0.47331002354621887, 0.001953750615939498, 0.1537855863571167, 0.01079283095896244, 0.36015427112579346, 3.5558221043174854e-06]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
7077,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A microscopy image frequently studied in pathology.,2,"{'pred': [4], 'probs': [[0.22659440338611603, 0.10082624852657318, 0.008399827405810356, 0.02112646773457527, 0.6430385708808899, 1.4481529433396645e-05]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
7078,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Gram.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with synthetic.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A micrograph stained with IHC(HDab).,2,"{'pred': [2], 'probs': [[3.934371852665208e-05, 2.7639398467727005e-05, 0.9990876913070679, 1.75149707501987e-05, 0.0008277235901914537, 8.357537240044621e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
7079,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Gram.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with synthetic.', 'none of the above']",2ad2e7fd-9843-4624-a9fd-153bd612e96e,A microscopy image stained with IHC(HDab).,2,"{'pred': [2], 'probs': [[0.00012901582522317767, 0.0002267634990857914, 0.7306022047996521, 0.00016255401715170592, 0.2688791751861572, 2.8096741289118654e-07]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
7080,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9680469632148743, 0.021459635347127914, 0.009387187659740448, 0.0011061858385801315]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7081,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.975975751876831, 0.008568492718040943, 0.014939742162823677, 0.000515948049724102]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7082,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.009871612302958965, 1.7835619701145333e-06, 0.0007507129921577871, 0.9861985445022583, 0.0025387427303940058, 0.000638552475720644]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7083,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.06489676982164383, 2.410674096609e-05, 0.002572963945567608, 0.9313856959342957, 0.0006082938052713871, 0.0005121458088979125]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
7084,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.002562131267040968, 0.6354139447212219, 0.00278360303491354, 0.18841180205345154, 0.17080779373645782, 2.0722922272398137e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
7085,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A microscopy image frequently studied in pathology.,1,"{'pred': [3], 'probs': [[0.01103257667273283, 0.11615251004695892, 0.021520422771573067, 0.633579671382904, 0.2175082266330719, 0.0002066094457404688]], 'pred_prompt': ['A microscopy image frequently studied in biology.']}",none,none,none,none,none,none
7086,stain_0,A micrograph stained with {class}.,"['A micrograph stained with H&E.', 'A micrograph stained with synthetic.', 'A micrograph without any staining.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Alcian Blue.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A micrograph stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[0.000141297176014632, 0.025059010833501816, 0.1630261093378067, 0.8117281198501587, 4.5369881263468415e-05, 3.714782792485494e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
7087,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with H&E.', 'A microscopy image stained with synthetic.', 'A microscopy image without any staining.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Alcian Blue.', 'none of the above']",1397784f-d8f4-4931-a41e-7f5c6df27bb9,A microscopy image stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[0.00022219425591174513, 0.40291380882263184, 0.12830187380313873, 0.4683626890182495, 0.0001992568577406928, 2.647323924520606e-07]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
7088,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.8542793393135071, 0.13463477790355682, 0.008664497174322605, 0.0024213329888880253]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
7089,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9583367109298706, 0.015222862362861633, 0.025125226005911827, 0.0013151813764125109]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
7090,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A micrograph acquired through brightfield microscopy.,0,"{'pred': [0], 'probs': [[0.8775162696838379, 0.02879820577800274, 0.0010671511990949512, 0.05116893723607063, 0.03815484791994095, 0.0032946423161774874]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
7091,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A microscopy image obtained through brightfield microscopy.,0,"{'pred': [0], 'probs': [[0.7580624222755432, 0.012037483043968678, 0.0015760812675580382, 0.14958512783050537, 0.07671251893043518, 0.002026323927566409]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
7092,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.27246931195259094, 0.5887711644172668, 0.1257733255624771, 7.831253606127575e-05, 0.012898324988782406, 9.577431228535715e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
7093,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A microscopy image frequently studied in pathology.,1,"{'pred': [4], 'probs': [[0.3848108649253845, 0.08584277331829071, 0.059093307703733444, 0.000564065296202898, 0.46967339515686035, 1.5632316717528738e-05]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
7094,stain_0,A micrograph stained with {class}.,"['A micrograph stained with IHC(Red).', 'A micrograph without any staining.', 'A micrograph stained with PAS.', 'A micrograph stained with synthetic.', 'A micrograph stained with Gram.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A micrograph stained with IHC(Red).,0,"{'pred': [0], 'probs': [[0.9990047812461853, 0.0008478414383716881, 8.469132444588467e-05, 5.5007309128995985e-05, 7.795863893989008e-06, 1.1092990970240635e-09]], 'pred_prompt': ['A micrograph stained with IHC(Red).']}",none,none,none,none,none,none
7095,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with IHC(Red).', 'A microscopy image without any staining.', 'A microscopy image stained with PAS.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Gram.', 'none of the above']",1829ab5a-22a1-486f-94d4-c72cc262fae5,A microscopy image stained with IHC(Red).,0,"{'pred': [0], 'probs': [[0.99659663438797, 0.0012276299530640244, 0.0001306829508394003, 0.0019464173819869757, 9.861004946287721e-05, 4.290839239473598e-09]], 'pred_prompt': ['A microscopy image stained with IHC(Red).']}",none,none,none,none,none,none
7096,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",0e9add7c-5d99-4bc0-a281-93d09c19026e,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9573333859443665, 0.036111846566200256, 0.005907884798943996, 0.0006468297797255218]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
