,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
3070,stain_0,A micrograph stained with {class}.,"['A micrograph stained with synthetic.', 'A micrograph stained with H&E.', 'A micrograph stained with PAS.', 'A micrograph stained with Congo Red.', 'A micrograph stained with Masson Trichrome.', 'none of the above']",4b72d91d-4673-4d03-80c8-6183b04a1553,A micrograph stained with H&E.,1,"{'pred': [1], 'probs': [[0.018241100013256073, 0.9346303939819336, 0.01471596211194992, 0.013608092442154884, 0.018800726160407066, 3.628935246524634e-06]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3071,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with synthetic.', 'A microscopy image stained with H&E.', 'A microscopy image stained with PAS.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with Masson Trichrome.', 'none of the above']",4b72d91d-4673-4d03-80c8-6183b04a1553,A microscopy image stained with H&E.,1,"{'pred': [1], 'probs': [[0.054900217801332474, 0.8981953859329224, 0.01291765458881855, 0.008902210742235184, 0.02507897838950157, 5.53891868548817e-06]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3072,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.03114335797727108, 0.012291381135582924, 0.9231939911842346, 0.033371251076459885]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3073,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.004080484621226788, 0.008749086409807205, 0.9870664477348328, 0.00010399581515230238]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3074,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through differential interference contrast microscopy.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A micrograph acquired through brightfield microscopy.,1,"{'pred': [0], 'probs': [[0.9950049519538879, 0.0014659746084362268, 0.0020243399776518345, 2.727240143940435e-06, 0.0014835380716249347, 1.8491244190954603e-05]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3075,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through differential interference contrast microscopy.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [0], 'probs': [[0.9237630367279053, 0.017443271353840828, 0.04260992631316185, 7.782543980283663e-05, 0.016101833432912827, 4.130761681153672e-06]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3076,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.08554822206497192, 1.2412459000188392e-05, 0.0009535596473142505, 0.9134294390678406, 5.0680540880421177e-05, 5.689691988663981e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3077,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.06569328904151917, 0.0001636743836570531, 0.0057631987147033215, 0.9220507144927979, 0.006310781463980675, 1.8308359358343296e-05]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3078,stain_0,A micrograph stained with {class}.,"['A micrograph stained with H&E.', 'A micrograph stained with Papanicolaou.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Alcian Blue.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A micrograph stained with H&E.,0,"{'pred': [0], 'probs': [[0.6762453317642212, 5.989623605273664e-05, 0.015381241217255592, 0.2671867907047272, 0.04112419858574867, 2.564773694757605e-06]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3079,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with H&E.', 'A microscopy image stained with Papanicolaou.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Alcian Blue.', 'none of the above']",01d8ba9d-2341-4a3e-b098-99e8658936ba,A microscopy image stained with H&E.,0,"{'pred': [0], 'probs': [[0.6971379518508911, 2.681331170606427e-05, 0.032732442021369934, 0.19501055777072906, 0.0750913992524147, 8.625637519799056e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3080,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A micrograph acquired through light microscopy.,1,"{'pred': [3], 'probs': [[0.00016479173791594803, 0.1735215187072754, 0.002693956019356847, 0.8236197829246521]], 'pred_prompt': ['none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3081,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.00023342070926446468, 0.9576498866081238, 0.00884173158556223, 0.03327498584985733]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3082,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A micrograph acquired through brightfield microscopy.,1,"{'pred': [0], 'probs': [[0.9083850383758545, 0.040052201598882675, 8.105129381874576e-06, 0.0028930550906807184, 5.177144339540973e-05, 0.04860980436205864]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3083,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [0], 'probs': [[0.8025242686271667, 0.17790478467941284, 3.2175154046854004e-05, 0.00510019576177001, 1.6373076505260542e-05, 0.014422256499528885]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3084,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in radiology.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,"A micrograph, typically studied in pathology.",1,"{'pred': [1], 'probs': [[0.0008600568398833275, 0.8656042218208313, 1.2963386808451105e-08, 0.0002415909548290074, 0.132968470454216, 0.00032571310293860734]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3085,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in radiology.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.045477937906980515, 0.8924930095672607, 3.460255538811907e-05, 0.0073465947061777115, 0.0371781662106514, 0.017469683662056923]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3086,stain_0,A micrograph stained with {class}.,"['A micrograph stained with PAS.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with H&E.', 'A micrograph without any staining.', 'A micrograph stained with Ziehl-Neelsen.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[0.002727446611970663, 0.001603627810254693, 0.7784866690635681, 0.2170877903699875, 2.729837979131844e-05, 6.718991789966822e-05]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3087,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with PAS.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with H&E.', 'A microscopy image without any staining.', 'A microscopy image stained with Ziehl-Neelsen.', 'none of the above']",af7b023e-3a59-4f2a-a2c1-f728312ea44d,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[0.0015522970352321863, 0.0027268717531114817, 0.8441170454025269, 0.15156660974025726, 3.5020223094761604e-06, 3.371578350197524e-05]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3088,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.8734340071678162, 0.03700869530439377, 0.018701547756791115, 0.07085574418306351]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3089,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9828749895095825, 0.004460071679204702, 0.012554208748042583, 0.000110779088572599]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3090,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A micrograph acquired through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.034338951110839844, 0.2417868971824646, 0.3876580595970154, 0.0009236875921487808, 0.3249846398830414, 0.010307786986231804]], 'pred_prompt': ['A micrograph acquired through differential interference contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3091,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [4], 'probs': [[0.0029133628122508526, 0.26707640290260315, 0.22065778076648712, 0.0005787195987068117, 0.5086590647697449, 0.00011473218910396099]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3092,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in cytology.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.19075092673301697, 5.041565600549802e-06, 0.0019916899036616087, 0.8072177767753601, 2.9902425012551248e-05, 4.633664048014907e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3093,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in cytology.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.0928012877702713, 0.0002742497599683702, 0.004903423599898815, 0.8985629677772522, 0.003430343931540847, 2.7736487027141266e-05]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3094,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Congo Red.', 'A micrograph stained with H&E.', 'A micrograph stained with Basic fuchsin.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Masson Trichrome.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A micrograph stained with H&E.,1,"{'pred': [1], 'probs': [[0.004797305446118116, 0.9736465811729431, 0.002422260120511055, 8.05905947345309e-05, 0.01905287615954876, 4.912016038360889e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3095,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Congo Red.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Masson Trichrome.', 'none of the above']",0e6e7fa2-1ead-4139-9c20-c4b222af4813,A microscopy image stained with H&E.,1,"{'pred': [1], 'probs': [[0.0009539604070596397, 0.9936259984970093, 0.00042999759898521006, 3.815513991867192e-05, 0.00495178485289216, 7.792192491251626e-08]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3096,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9781768321990967, 0.011677616275846958, 0.007987492717802525, 0.0021579591557383537]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3097,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9834008812904358, 0.0017728675156831741, 0.01478058472275734, 4.575245111482218e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3098,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A micrograph acquired through brightfield microscopy.,3,"{'pred': [4], 'probs': [[0.25644975900650024, 0.020348528400063515, 0.0011682898038998246, 0.2349390983581543, 0.4868454933166504, 0.00024885431048460305]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3099,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [4], 'probs': [[0.1988717019557953, 0.00102768384385854, 0.0011100705014541745, 0.25847184658050537, 0.5405016541481018, 1.706948023638688e-05]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3100,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in biology.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,"A micrograph, typically studied in pathology.",0,"{'pred': [0], 'probs': [[0.5499500632286072, 0.00035869452403858304, 1.1991130122623872e-05, 0.4029256999492645, 0.046753279864788055, 2.714177469442802e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3101,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A microscopy image frequently studied in pathology.,0,"{'pred': [0], 'probs': [[0.6242539882659912, 0.006209603510797024, 0.00015084465849213302, 0.0781932845711708, 0.2911890149116516, 3.266551402703044e-06]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3102,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Alcian Blue.', 'A micrograph stained with H&E.', 'A micrograph stained with Congo Red.', 'A micrograph stained with Toluidine Blue.', 'A micrograph stained with Gram.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A micrograph stained with H&E.,1,"{'pred': [1], 'probs': [[0.017571792006492615, 0.9639490842819214, 0.01686655357480049, 0.0015343872364610434, 7.780981832183897e-05, 3.9841202692514344e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3103,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Alcian Blue.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with Toluidine Blue.', 'A microscopy image stained with Gram.', 'none of the above']",cfbed959-b51e-4d8d-a079-933c9abf7bdc,A microscopy image stained with H&E.,1,"{'pred': [1], 'probs': [[0.03048432059586048, 0.9651586413383484, 0.003316369606181979, 0.00087733194231987, 0.00016300701827276498, 3.013323066625162e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3104,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.050670791417360306, 0.9338366389274597, 0.014731789007782936, 0.0007607797742821276]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3105,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.002830046694725752, 0.9543014168739319, 0.04286179319024086, 6.7484706960385665e-06]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3106,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A micrograph acquired through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.0001649329933570698, 0.03690385818481445, 0.9270504713058472, 0.0009471618104726076, 0.03491475433111191, 1.8862194337998517e-05]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3107,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.007874962873756886, 0.18659156560897827, 0.6433066725730896, 0.0038601362612098455, 0.15836244821548462, 4.180907126283273e-06]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3108,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,"A micrograph, typically studied in pathology.",0,"{'pred': [0], 'probs': [[0.8142800331115723, 0.022097788751125336, 3.8469542573693616e-07, 0.16361476480960846, 6.968091383896535e-06, 2.93550028729328e-09]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3109,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A microscopy image frequently studied in pathology.,0,"{'pred': [0], 'probs': [[0.40978559851646423, 0.39019912481307983, 0.0005994103848934174, 0.19813857972621918, 0.0012771710753440857, 4.206460602063089e-08]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3110,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph stained with H&E.', 'A micrograph stained with PAS.', 'A micrograph stained with synthetic.', 'A micrograph stained with Congo Red.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A micrograph stained with H&E.,1,"{'pred': [1], 'probs': [[0.00047903304221108556, 0.9729993939399719, 0.011422203853726387, 0.004601346328854561, 0.010497910901904106, 1.1989816073310067e-07]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3111,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image stained with H&E.', 'A microscopy image stained with PAS.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Congo Red.', 'none of the above']",4707a43b-ed98-4833-b28a-3463897fed27,A microscopy image stained with H&E.,1,"{'pred': [1], 'probs': [[0.0007683138246648014, 0.9251681566238403, 0.018672002479434013, 0.04955023154616356, 0.005841013975441456, 2.0554925583837758e-07]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3112,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9146484732627869, 0.015028562396764755, 0.06196140870451927, 0.00836156029254198]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3113,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9482247829437256, 0.003035750240087509, 0.04864552617073059, 9.393590153194964e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3114,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A micrograph acquired through brightfield microscopy.,4,"{'pred': [0], 'probs': [[0.4016033411026001, 0.266776978969574, 0.0019438370363786817, 0.007121471222490072, 0.32133445143699646, 0.001219897996634245]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
3115,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",4b998088-a5b9-4948-b5af-c251f795d461,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [0], 'probs': [[0.5963742136955261, 0.03784627467393875, 0.003753354772925377, 0.004137425217777491, 0.3578338921070099, 5.4865893616806716e-05]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
