,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
1386,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",a6e4ff86-6abf-4b9b-956e-c68e713d8b31,light microscopy,1,"{'pred': [1], 'probs': [[0.0048889354802668095, 0.983112633228302, 0.00015728727157693356, 0.011841119267046452]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1387,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? none of the above']",a6e4ff86-6abf-4b9b-956e-c68e713d8b31,H&E,0,"{'pred': [5], 'probs': [[0.36609792709350586, 3.6786037526326254e-05, 0.0721152201294899, 0.09228358417749405, 9.249631693819538e-05, 0.4693739414215088]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1388,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",a6e4ff86-6abf-4b9b-956e-c68e713d8b31,cardiovascular pathology,1,"{'pred': [3], 'probs': [[0.0019419186282902956, 0.25364357233047485, 2.8467204174376093e-05, 0.42721545696258545, 0.30887606739997864, 0.008294528350234032]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? hematopathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1389,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",a6e4ff86-6abf-4b9b-956e-c68e713d8b31,brightfield microscopy,3,"{'pred': [0], 'probs': [[0.8910549879074097, 0.008687890134751797, 0.018077269196510315, 0.03010019287467003, 0.0012165746884420514, 0.050863128155469894]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1390,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",f6bb207f-157b-476a-8298-675af8b71742,pathology,0,"{'pred': [0], 'probs': [[0.8534254431724548, 1.9404302292969078e-05, 9.193291589326691e-06, 7.529695722041652e-06, 0.07317741215229034, 0.07336104661226273]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1391,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",f6bb207f-157b-476a-8298-675af8b71742,light microscopy,2,"{'pred': [2], 'probs': [[0.00020048755686730146, 0.04655815660953522, 0.8878656625747681, 0.06537573784589767]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1392,stain,"['What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",f6bb207f-157b-476a-8298-675af8b71742,H&E,1,"{'pred': [1], 'probs': [[0.19850297272205353, 0.5557255148887634, 0.002108087530359626, 0.011018822900950909, 9.1334304670454e-06, 0.23263545334339142]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1393,subdomain,"['What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? infectious disease pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",f6bb207f-157b-476a-8298-675af8b71742,cardiovascular pathology,1,"{'pred': [1], 'probs': [[0.10260090231895447, 0.42733991146087646, 0.007906150072813034, 0.0015702659729868174, 0.4029400050640106, 0.05764276906847954]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1394,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",f6bb207f-157b-476a-8298-675af8b71742,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.03116222843527794, 0.022696593776345253, 0.0350620374083519, 0.29162371158599854, 0.533945620059967, 0.08550979197025299]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1395,domain,"['What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? none of the above']",dee1b8bf-7d29-4dfb-9619-355ce872a60f,pathology,1,"{'pred': [1], 'probs': [[2.7656444217427634e-05, 0.8167269825935364, 0.05350148305296898, 0.0028521325439214706, 0.0003730125317815691, 0.12651880085468292]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1396,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",dee1b8bf-7d29-4dfb-9619-355ce872a60f,light microscopy,1,"{'pred': [1], 'probs': [[0.001007860410027206, 0.7498413324356079, 0.0003683474496938288, 0.2487824261188507]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1397,stain,"['What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? none of the above']",dee1b8bf-7d29-4dfb-9619-355ce872a60f,H&E,2,"{'pred': [5], 'probs': [[0.02045612409710884, 0.0057777781039476395, 0.07556156814098358, 2.8694885259028524e-05, 0.022935571148991585, 0.8752402663230896]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1398,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? oral pathology', 'What is the most likely subfield of study this micrograph would be used for? autopsy pathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",dee1b8bf-7d29-4dfb-9619-355ce872a60f,cardiovascular pathology,0,"{'pred': [2], 'probs': [[0.11674072593450546, 0.03595063462853432, 0.7990939021110535, 0.009514984674751759, 0.0055229016579687595, 0.03317687287926674]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? autopsy pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1399,submodality,"['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",dee1b8bf-7d29-4dfb-9619-355ce872a60f,brightfield microscopy,3,"{'pred': [0], 'probs': [[0.9568522572517395, 0.0001534565817564726, 0.0009046487393788993, 0.035378847271203995, 0.002421311568468809, 0.004289535339921713]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1400,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",adecede6-3a64-4634-be1a-20364b632c3e,pathology,0,"{'pred': [0], 'probs': [[0.9266590476036072, 2.144437303286395e-07, 0.06113075464963913, 0.00030159717425704, 0.00027006547315977514, 0.011638248339295387]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1401,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",adecede6-3a64-4634-be1a-20364b632c3e,light microscopy,1,"{'pred': [1], 'probs': [[5.079095717519522e-05, 0.9782206416130066, 0.014898951165378094, 0.006829581689089537]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1402,stain,"['What is the most likely technique used to stain this micrograph? Alcian Blue', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? none of the above']",adecede6-3a64-4634-be1a-20364b632c3e,H&E,1,"{'pred': [1], 'probs': [[0.00753374956548214, 0.6911624073982239, 0.0852808952331543, 0.011343913152813911, 0.016928482800722122, 0.18775053322315216]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1403,subdomain,"['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? pancreatic pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",adecede6-3a64-4634-be1a-20364b632c3e,cardiovascular pathology,0,"{'pred': [4], 'probs': [[0.09355690330266953, 0.0006078435690142214, 0.0002840235538315028, 0.2713051438331604, 0.6322512030601501, 0.0019949059933423996]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1404,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",adecede6-3a64-4634-be1a-20364b632c3e,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.004465948324650526, 0.7822951674461365, 0.023842765018343925, 0.06722342222929001, 0.016618920490145683, 0.1055537685751915]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1405,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",20f72fa4-bf31-4a9e-a551-a54698044a87,pathology,3,"{'pred': [3], 'probs': [[0.0005882399855181575, 0.0043948558159172535, 0.0008199242874979973, 0.8818523287773132, 5.339538347470807e-06, 0.11233927309513092]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1406,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",20f72fa4-bf31-4a9e-a551-a54698044a87,light microscopy,0,"{'pred': [0], 'probs': [[0.9225842356681824, 0.00036826368886977434, 0.003975022118538618, 0.07307250797748566]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1407,stain,"['What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",20f72fa4-bf31-4a9e-a551-a54698044a87,H&E,4,"{'pred': [4], 'probs': [[2.832795189533499e-07, 0.07468103617429733, 0.007452703546732664, 0.00011826863192254677, 0.6106380820274353, 0.30710962414741516]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1408,subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? pulmonary and pleural pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? ophthalmic pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",20f72fa4-bf31-4a9e-a551-a54698044a87,cardiovascular pathology,2,"{'pred': [2], 'probs': [[0.07895134389400482, 0.003139950567856431, 0.9059092402458191, 1.4137386870061164e-06, 0.00013643395504914224, 0.011861673556268215]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1409,submodality,"['What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",20f72fa4-bf31-4a9e-a551-a54698044a87,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.007669791113585234, 0.8555740118026733, 0.00780858751386404, 0.0041929143480956554, 0.0845755860209465, 0.040179088711738586]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1410,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? none of the above']",bc7dad88-7b07-402c-8667-9e8b22b6734c,pathology,2,"{'pred': [5], 'probs': [[2.0143791061855154e-06, 3.682530950754881e-05, 0.4771570563316345, 2.4193042918341234e-05, 0.04194837436079979, 0.4808315932750702]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1411,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",bc7dad88-7b07-402c-8667-9e8b22b6734c,light microscopy,1,"{'pred': [1], 'probs': [[9.429370948055293e-06, 0.9854328036308289, 0.0036045715678483248, 0.010953100398182869]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1412,stain,"['What is the most likely technique used to stain this micrograph? Toluidine Blue', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? none of the above']",bc7dad88-7b07-402c-8667-9e8b22b6734c,H&E,2,"{'pred': [2], 'probs': [[1.6516395362486946e-06, 0.03945953771471977, 0.8080068826675415, 0.0009878013515844941, 3.574516327375932e-08, 0.151543989777565]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1413,subdomain,"['What is the most likely subfield of study this micrograph would be used for? bone and soft tissue pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? head and neck pathology', 'What is the most likely subfield of study this micrograph would be used for? neuropathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",bc7dad88-7b07-402c-8667-9e8b22b6734c,cardiovascular pathology,1,"{'pred': [1], 'probs': [[0.10683277994394302, 0.46387994289398193, 0.0004253970691934228, 0.0023919404484331608, 0.015019751153886318, 0.4114501476287842]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1414,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? synthetic', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",bc7dad88-7b07-402c-8667-9e8b22b6734c,brightfield microscopy,4,"{'pred': [4], 'probs': [[0.17050787806510925, 0.00028916855808347464, 0.017659267410635948, 0.005197486840188503, 0.7826879024505615, 0.02365826442837715]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1415,domain,"['What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? none of the above']",63c38fdb-1942-4357-9e0a-22374595ccbb,pathology,2,"{'pred': [2], 'probs': [[0.00019615155179053545, 0.0001456946338294074, 0.9760956764221191, 1.966391755559016e-05, 2.1974949504510732e-06, 0.023540589958429337]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1416,modality,"['What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",63c38fdb-1942-4357-9e0a-22374595ccbb,light microscopy,2,"{'pred': [2], 'probs': [[0.00027632174897007644, 0.027670148760080338, 0.9081769585609436, 0.06387662887573242]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1417,stain,"['What is the most likely technique used to stain this micrograph? Gram', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? PAS', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",63c38fdb-1942-4357-9e0a-22374595ccbb,H&E,4,"{'pred': [4], 'probs': [[0.0012369866017252207, 0.001939120702445507, 0.0029487241990864277, 0.11391299217939377, 0.7199289202690125, 0.16003325581550598]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1418,subdomain,"['What is the most likely subfield of study this micrograph would be used for? gynecologic pathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? hepatobiliary pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? blood banking and transfusion medicine', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",63c38fdb-1942-4357-9e0a-22374595ccbb,cardiovascular pathology,3,"{'pred': [1], 'probs': [[0.0042455303482711315, 0.6470605134963989, 0.0003392521175555885, 0.3195420205593109, 0.00043596577597782016, 0.028376657515764236]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? forensic pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1419,submodality,"['What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",63c38fdb-1942-4357-9e0a-22374595ccbb,brightfield microscopy,2,"{'pred': [3], 'probs': [[0.047549568116664886, 0.0042469436302781105, 0.20913052558898926, 0.7232311964035034, 0.0020036171190440655, 0.013838213868439198]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1420,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",3a4107e3-62f7-471f-be3f-dfe4a86cb21f,pathology,4,"{'pred': [4], 'probs': [[0.0012385341105982661, 3.7686611449316842e-06, 4.957961664331378e-06, 0.11388396471738815, 0.7691637873649597, 0.1157049611210823]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1421,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",3a4107e3-62f7-471f-be3f-dfe4a86cb21f,light microscopy,1,"{'pred': [1], 'probs': [[0.012835412286221981, 0.9735367894172668, 1.2939219232066534e-05, 0.01361478678882122]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1422,stain,"['What is the most likely technique used to stain this micrograph? Congo Red', 'What is the most likely technique used to stain this micrograph? Masson Trichrome', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? none of the above']",3a4107e3-62f7-471f-be3f-dfe4a86cb21f,H&E,4,"{'pred': [5], 'probs': [[0.00029738727607764304, 0.0008628013893030584, 0.05120003968477249, 0.02568848803639412, 0.30274227261543274, 0.6192089319229126]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? none of the above']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1423,subdomain,"['What is the most likely subfield of study this micrograph would be used for? breast pathology', 'What is the most likely subfield of study this micrograph would be used for? genitourinary pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? forensic pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",3a4107e3-62f7-471f-be3f-dfe4a86cb21f,cardiovascular pathology,4,"{'pred': [3], 'probs': [[0.011532817967236042, 3.4623978990566684e-06, 0.13080644607543945, 0.3251209557056427, 0.31214022636413574, 0.22039605677127838]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? forensic pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
1424,submodality,"['What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",3a4107e3-62f7-471f-be3f-dfe4a86cb21f,brightfield microscopy,3,"{'pred': [3], 'probs': [[0.0012127421796321869, 0.0593579076230526, 0.08814393728971481, 0.8180567026138306, 0.02132481150329113, 0.011903936974704266]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
